depression_probability,anxiety_probability
0.308045,0.313454
0.409965,0.460815
0.543824,0.631343
0.554021,0.607749
0.513017,0.639649
0.524955,0.604758
0.573657,0.584276
0.587786,0.71348
0.430867,0.476789
0.341923,0.373587
0.377991,0.456147
0.524627,0.693139
0.601094,0.566771
0.487027,0.613414
0.493661,0.523738
0.452461,0.645325
0.62828,0.641792
0.576076,0.659961
0.40201,0.43505
0.269938,0.390713
0.730194,0.719565
0.346963,0.336713
0.594773,0.594255
0.332333,0.393673
0.629639,0.727223
0.278046,0.316229
0.454035,0.52255
0.388096,0.384248
0.458273,0.425402
0.553332,0.61501
0.76926,0.765301
0.519406,0.629364
0.58472,0.617434
0.484441,0.624978
0.49362,0.655952
0.720445,0.717805
0.481304,0.573968
0.65572,0.724961
0.572258,0.688256
0.540387,0.683802
0.546413,0.615982
0.418164,0.43638
0.440602,0.603642
0.512346,0.55325
0.485318,0.553997
0.660265,0.714257
0.581658,0.58389
0.874866,0.817057
0.482056,0.457021
0.644646,0.684629
0.369372,0.372041
0.646328,0.747837
0.501358,0.63266
0.491531,0.6715
0.609011,0.562138
0.334836,0.465661
0.277059,0.290543
0.342126,0.377521
0.33325,0.368643
0.634547,0.619468
0.504609,0.675199
0.521,0.549595
0.634106,0.620521
0.656757,0.660954
0.507582,0.493678
0.486392,0.497706
0.596906,0.62674
0.569542,0.704591
0.477801,0.481971
0.446115,0.575662
0.48109,0.535308
0.427612,0.397563
0.603888,0.720919
0.553181,0.552381
0.217477,0.340736
0.664332,0.690427
0.613712,0.712503
0.597873,0.62189
0.478497,0.492465
0.414922,0.417468
0.406105,0.55651
0.567423,0.52989
0.684231,0.703311
0.520648,0.615669
0.537173,0.510178
0.212038,0.290317
0.452317,0.521018
0.545226,0.583514
0.398816,0.421233
0.379203,0.487977
0.558107,0.540498
0.351551,0.411732
0.301753,0.423673
0.535256,0.649593
0.505173,0.541822
0.336124,0.411993
0.432577,0.518055
0.394882,0.529171
0.38147,0.558288
0.405019,0.407993
0.433488,0.489711
0.335028,0.349284
0.604092,0.654711
0.464852,0.487699
0.452561,0.558757
0.444495,0.575222
0.753227,0.828886
0.563009,0.617118
0.343072,0.321884
0.382314,0.482438
0.531746,0.623313
0.454677,0.534817
0.51447,0.590558
0.461403,0.541046
0.655219,0.809003
0.38323,0.426946
0.437361,0.536056
0.477974,0.538595
0.332097,0.458855
0.668014,0.709314
0.536051,0.615204
0.63051,0.650258
0.539742,0.581551
0.569706,0.601981
0.41687,0.460627
0.536856,0.694177
0.496521,0.625134
0.371328,0.404901
0.832268,0.842498
0.505302,0.608833
0.446405,0.49771
0.388238,0.426165
0.394986,0.53151
0.37836,0.409046
0.346959,0.471083
0.539156,0.629418
0.433726,0.486299
0.440735,0.472858
0.382813,0.336913
0.395661,0.434882
0.263703,0.415484
0.458159,0.54613
0.55904,0.651093
0.429536,0.421777
0.329303,0.428103
0.34605,0.399976
0.542148,0.587951
0.408512,0.401615
0.55334,0.542283
0.661368,0.675182
0.371253,0.544068
0.655792,0.631645
0.295392,0.399261
0.501044,0.512443
0.684194,0.657028
0.54993,0.604809
0.686354,0.671728
0.262942,0.378061
0.433975,0.626501
0.448096,0.602721
0.71024,0.821636
0.326554,0.528883
0.442863,0.427768
0.645221,0.738671
0.492891,0.588607
0.66139,0.660497
0.665621,0.761972
0.370407,0.53279
0.38244,0.441716
0.397083,0.426069
0.646355,0.694212
0.475759,0.510254
0.455852,0.471547
0.341176,0.445682
0.758759,0.88125
0.522313,0.668136
0.516082,0.516974
0.507648,0.588283
0.495579,0.551977
0.393592,0.427839
0.633859,0.700694
0.391456,0.411363
0.529107,0.659738
0.483208,0.604068
0.390588,0.510575
0.421507,0.52942
0.601939,0.701771
0.626396,0.667781
0.635826,0.619812
0.468244,0.394569
0.386572,0.517997
0.423788,0.495674
0.473948,0.479512
0.5081,0.438998
0.5736,0.480676
0.306401,0.337552
0.23068,0.465373
0.546548,0.627164
0.455755,0.553508
0.559292,0.717866
0.621625,0.734386
0.330178,0.392929
0.335917,0.468734
0.65445,0.743115
0.342391,0.40483
0.432307,0.484996
0.454515,0.426267
0.659395,0.768193
0.548591,0.626406
0.392351,0.543085
0.482193,0.651695
0.365792,0.550743
0.192738,0.261137
0.457474,0.534883
0.357675,0.43602
0.717004,0.77364
0.560676,0.565157
0.598208,0.598014
0.519114,0.523781
0.405116,0.411211
0.389904,0.524696
0.634313,0.644066
0.470166,0.562098
0.267071,0.316036
0.350681,0.405647
0.396291,0.428932
0.459007,0.555018
0.524438,0.620454
0.577742,0.551421
0.460674,0.552499
0.652974,0.611547
0.536116,0.720459
0.259403,0.408128
0.717409,0.742578
0.470754,0.428491
0.386614,0.495429
0.485504,0.527405
0.567245,0.57459
0.372397,0.422071
0.450644,0.46084
0.475678,0.517519
0.310483,0.17335
0.498703,0.62521
0.424143,0.426402
0.497645,0.568457
0.440646,0.486394
0.455229,0.406729
0.379642,0.513411
0.536325,0.605313
0.586369,0.553148
0.352675,0.463161
0.589653,0.743221
0.558396,0.665381
0.384737,0.484363
0.410551,0.586416
0.682759,0.637559
0.496331,0.591158
0.765909,0.757505
0.371132,0.4377
0.367243,0.308518
0.571309,0.640404
0.594617,0.601922
0.61426,0.703398
0.482911,0.577854
0.483447,0.456577
0.344241,0.316726
0.250156,0.353482
0.490458,0.713637
0.61023,0.729395
0.436856,0.456641
0.44544,0.477379
0.711603,0.704639
0.533494,0.636899
0.284188,0.40098
0.321613,0.432893
0.375635,0.410254
0.355676,0.40725
0.446007,0.515858
0.431634,0.439395
0.379733,0.443438
0.572657,0.644496
0.334805,0.387218
0.339779,0.500098
0.360499,0.45443
0.461297,0.528693
0.412155,0.506311
0.380137,0.435459
0.81303,0.753056
0.445108,0.376309
0.646786,0.693475
0.621374,0.627109
0.597512,0.738625
0.462466,0.553945
0.377655,0.354698
0.478081,0.527849
0.653018,0.756359
0.502689,0.57161
0.6144,0.662274
0.474141,0.553607
0.594416,0.663592
0.60917,0.626151
0.400075,0.505803
0.427576,0.389264
0.665688,0.698972
0.579897,0.689364
0.340381,0.377294
0.470745,0.507109
0.503681,0.550848
0.448198,0.562124
0.40355,0.528893
0.366908,0.397409
0.493126,0.582809
0.341909,0.403331
0.542503,0.603081
0.569441,0.621451
0.590892,0.693525
0.465487,0.558068
0.202109,0.216385
0.458767,0.459958
0.513879,0.597651
0.690019,0.622294
0.352295,0.383561
0.365138,0.413801
0.609171,0.560639
0.317782,0.294519
0.441987,0.409536
0.365564,0.40799
0.205201,0.215761
0.454901,0.636255
0.564913,0.702276
0.41211,0.509986
0.526183,0.552369
0.432309,0.510062
0.679242,0.702991
0.466753,0.542206
0.39953,0.415617
0.304438,0.413724
0.864588,0.853153
0.510932,0.664292
0.541363,0.691552
0.453138,0.541198
0.410417,0.423142
0.442384,0.572862
0.383964,0.444916
0.398555,0.430529
0.61724,0.583672
0.388724,0.538298
0.41506,0.546466
0.539081,0.582929
0.549168,0.672418
0.412534,0.505836
0.635063,0.669147
0.683654,0.726452
0.416961,0.389935
0.508873,0.535971
0.292021,0.329861
0.321141,0.421033
0.522804,0.591823
0.53197,0.539578
0.402722,0.389775
0.618308,0.730328
0.722624,0.798474
0.431153,0.49643
0.596208,0.5937
0.542094,0.462054
0.519222,0.554236
0.730395,0.677272
0.414225,0.364219
0.597017,0.696963
0.571455,0.690582
0.815421,0.872376
0.361926,0.572217
0.621284,0.633905
0.732919,0.785834
0.48849,0.57784
0.169517,0.273711
0.516758,0.450722
0.521158,0.543005
0.48372,0.605856
0.353427,0.426503
0.383108,0.379382
0.708783,0.683148
0.464591,0.506377
0.531138,0.473336
0.572695,0.610592
0.377183,0.446637
0.455479,0.538629
0.58149,0.619442
0.421302,0.625649
0.402781,0.580183
0.627539,0.644272
0.633986,0.708287
0.525242,0.612244
0.610277,0.714357
0.566559,0.596597
0.593886,0.662563
0.408663,0.469237
0.265624,0.459713
0.24857,0.190457
0.422729,0.465248
0.372032,0.461271
0.553471,0.642851
0.443433,0.541825
0.360559,0.354997
0.640287,0.704954
0.512147,0.592165
0.662484,0.840778
0.457697,0.546894
0.675719,0.804167
0.401158,0.470514
0.515358,0.527239
0.287512,0.366687
0.379888,0.475803
0.513949,0.557845
0.496977,0.56627
0.528263,0.568534
0.618523,0.726312
0.537078,0.522602
0.601676,0.653422
0.493578,0.648009
0.610851,0.655918
0.565181,0.572635
0.492774,0.497413
0.509726,0.561634
0.647434,0.750955
0.576909,0.580359
0.358081,0.466394
0.393522,0.538911
0.351967,0.409755
0.769741,0.819268
0.224855,0.308214
0.29377,0.349533
0.652891,0.781966
0.362616,0.339907
0.303727,0.44707
0.410767,0.431288
0.730196,0.695926
0.478103,0.543106
0.673017,0.740083
0.335098,0.340575
0.640003,0.703399
0.428037,0.514549
0.476566,0.588505
0.502872,0.590818
0.62687,0.709883
0.380661,0.448452
0.402614,0.451425
0.327572,0.354405
0.565892,0.690979
0.405576,0.378331
0.56302,0.676706
0.571051,0.686871
0.538646,0.564183
0.635989,0.688267
0.588063,0.639047
0.437901,0.479935
0.466702,0.551585
0.513803,0.549688
0.308664,0.479234
0.557703,0.574787
0.33038,0.304954
0.385954,0.491988
0.368235,0.464518
0.399401,0.458131
0.615928,0.657506
0.602513,0.609771
0.430014,0.542473
0.405793,0.386712
0.235138,0.329415
0.46892,0.509708
0.277343,0.402647
0.503974,0.542433
0.345646,0.4307
0.487454,0.584635
0.635944,0.609116
0.42819,0.530789
0.445264,0.325373
0.578022,0.498681
0.483572,0.477
0.648868,0.651454
0.394094,0.402852
0.62288,0.727731
0.658873,0.684793
0.414009,0.484913
0.27954,0.385132
0.505336,0.57656
0.280596,0.361249
0.499667,0.467861
0.690885,0.669402
0.58734,0.62579
0.540503,0.599363
0.372092,0.521499
0.415746,0.499041
0.362055,0.430926
0.235564,0.352163
0.484072,0.604657
0.581655,0.713406
0.47002,0.529485
0.624121,0.528853
0.618342,0.612701
0.415237,0.510181
0.416885,0.389326
0.340447,0.340331
0.390395,0.525048
0.478309,0.584529
0.441119,0.542289
0.678336,0.761533
0.477018,0.603562
0.4887,0.503156
0.434681,0.662485
0.666052,0.687838
0.673344,0.710451
0.515313,0.555455
0.565419,0.590255
0.461206,0.564293
0.57621,0.6925
0.433552,0.389277
0.405112,0.522609
0.407356,0.492717
0.450149,0.451341
0.432363,0.474252
0.644376,0.642139
0.552736,0.517066
0.70441,0.751446
0.550509,0.591645
0.527548,0.555443
0.396291,0.445175
0.583377,0.653776
0.466293,0.571952
0.416751,0.540807
0.554919,0.692667
0.361157,0.489448
0.283428,0.354836
0.470478,0.514657
0.474487,0.611465
0.458624,0.440464
0.460358,0.498045
0.722542,0.827712
0.628643,0.753892
0.332735,0.376185
0.374981,0.503609
0.457993,0.548114
0.700094,0.761987
0.711754,0.729875
0.203682,0.275743
0.486133,0.630939
0.297636,0.342844
0.639789,0.643497
0.531223,0.646132
0.498954,0.594149
0.688943,0.756276
0.550031,0.701322
0.389009,0.462137
0.456318,0.537159
0.353927,0.49198
0.741715,0.735654
0.391878,0.451945
0.531504,0.664101
0.450269,0.587075
0.365263,0.406953
0.585778,0.625248
0.351321,0.402826
0.30848,0.33406
0.494792,0.540957
0.585614,0.601128
0.513632,0.626533
0.466485,0.561851
0.230773,0.286533
0.502763,0.4586
0.486971,0.49696
0.561749,0.750926
0.458607,0.529542
0.576685,0.61655
0.36171,0.490557
0.429338,0.602279
0.639798,0.69967
0.318072,0.503248
0.469556,0.606017
0.498237,0.61413
0.419645,0.445086
0.645777,0.632162
0.558145,0.662119
0.508455,0.528216
0.418939,0.627997
0.628185,0.605881
0.523471,0.534363
0.267205,0.385615
0.418626,0.501029
0.531875,0.598757
0.563501,0.522306
0.547994,0.551042
0.28994,0.321851
0.804514,0.874588
0.525879,0.719533
0.408574,0.434996
0.425145,0.464157
0.492484,0.594333
0.435824,0.450137
0.403915,0.339642
0.655558,0.663693
0.392574,0.381104
0.214231,0.204115
0.693282,0.690385
0.431247,0.501514
0.511519,0.569683
0.547212,0.690505
0.469273,0.505195
0.483397,0.476399
0.50028,0.600424
0.222801,0.226782
0.466853,0.583053
0.584992,0.582009
0.342106,0.298864
0.33091,0.495276
0.464997,0.504589
0.646018,0.677078
0.579781,0.572458
0.561339,0.663184
0.437048,0.386071
0.272628,0.402357
0.304576,0.355361
0.288522,0.421685
0.357815,0.345001
0.452567,0.580931
0.257304,0.382598
0.464357,0.496532
0.611038,0.693634
0.500482,0.634435
0.566528,0.719236
0.405306,0.394229
0.254812,0.426127
0.665664,0.572779
0.576325,0.652936
0.444285,0.526228
0.521384,0.567775
0.494566,0.419397
0.248496,0.342963
0.266703,0.346067
0.418391,0.465637
0.529064,0.461523
0.19652,0.379097
0.414718,0.46063
0.518343,0.627518
0.399436,0.461056
0.53911,0.750573
0.301382,0.302431
0.443691,0.599175
0.658662,0.819559
0.535929,0.600538
0.456946,0.630146
0.318964,0.388972
0.285268,0.479156
0.692647,0.731321
0.420331,0.452097
0.431373,0.596854
0.416295,0.376956
0.335592,0.452404
0.480203,0.531149
0.132177,0.261951
0.438499,0.454287
0.246422,0.450018
0.123429,0.15542
0.447131,0.425573
0.324707,0.37678
0.333024,0.284715
0.600785,0.65586
0.418305,0.614242
0.38784,0.428091
0.396394,0.471851
0.555539,0.674826
0.453094,0.505508
0.689901,0.729983
0.167225,0.194182
0.633118,0.685612
0.394619,0.428487
0.58163,0.616249
0.476322,0.553533
0.577503,0.532721
0.220963,0.388027
0.489031,0.557988
0.852202,0.837684
0.620273,0.597753
0.556551,0.618447
0.445039,0.534816
0.35552,0.496727
0.505703,0.637897
0.407544,0.398266
0.415784,0.556809
0.653176,0.710424
0.64142,0.740404
0.57829,0.579186
0.627206,0.566971
0.732423,0.705902
0.484089,0.491508
0.343141,0.417078
0.346911,0.420764
0.522776,0.502303
0.590388,0.629499
0.552729,0.616577
0.545314,0.618853
0.577465,0.676176
0.42287,0.628253
0.518176,0.509249
0.643454,0.599425
0.537818,0.584833
0.508147,0.612657
0.422467,0.46224
0.600268,0.567805
0.375975,0.394953
0.38696,0.524721
0.422565,0.417813
0.374927,0.498724
0.469946,0.510975
0.506011,0.482363
0.468207,0.680626
0.257893,0.330755
0.501974,0.670771
0.428815,0.544516
0.537771,0.607041
0.334912,0.35053
0.285547,0.372022
0.544228,0.635399
0.322564,0.381044
0.342699,0.42294
0.485097,0.519592
0.426535,0.369943
0.625277,0.729946
0.374804,0.413792
0.49014,0.622986
0.647718,0.680575
0.509473,0.543641
0.496844,0.500738
0.508598,0.560621
0.468315,0.528183
0.347133,0.371756
0.41656,0.451859
0.193109,0.210831
0.703885,0.709265
0.548559,0.732577
0.552961,0.626934
0.485182,0.651127
0.488407,0.490793
0.519577,0.557358
0.593428,0.750294
0.303198,0.461923
0.474633,0.57276
0.34622,0.391058
0.554094,0.526681
0.510106,0.526899
0.6675,0.660655
0.466001,0.464099
0.507876,0.486336
0.406385,0.392122
0.458139,0.627385
0.469102,0.49194
0.322496,0.434642
0.323413,0.342215
0.687514,0.733445
0.477114,0.615973
0.438383,0.419978
0.599023,0.54482
0.686499,0.780848
0.451174,0.515256
0.60356,0.725802
0.553894,0.582786
0.380611,0.397218
0.371346,0.396249
0.633102,0.684831
0.391082,0.523532
0.374494,0.403564
0.458193,0.630252
0.415932,0.483767
0.333593,0.494181
0.376482,0.63998
0.431479,0.537985
0.45718,0.594252
0.47652,0.489583
0.672449,0.702584
0.488007,0.516704
0.745483,0.812144
0.545248,0.57356
0.629314,0.681225
0.37113,0.434475
0.486027,0.592014
0.424876,0.417864
0.476148,0.550519
0.383282,0.399978
0.338059,0.319701
0.510027,0.530527
0.453702,0.551118
0.525116,0.49751
0.357885,0.396606
0.409129,0.539859
0.455627,0.604319
0.404994,0.460507
0.629062,0.692237
0.32659,0.352045
0.413876,0.537167
0.601819,0.655133
0.340966,0.305072
0.53635,0.641209
0.656877,0.651636
0.383476,0.522441
0.679301,0.809142
0.362115,0.405811
0.723029,0.824887
0.602207,0.644208
0.424499,0.525804
0.347818,0.342277
0.429337,0.502485
0.359582,0.426394
0.449145,0.550325
0.606506,0.578798
0.700557,0.773178
0.49661,0.51986
0.702278,0.763933
0.539993,0.617105
0.446863,0.544166
0.481093,0.535614
0.426674,0.450719
0.487917,0.484089
0.541956,0.706148
0.487509,0.45386
0.595169,0.642841
0.528438,0.624152
0.221875,0.37722
0.387588,0.479242
0.454316,0.475115
0.48511,0.484118
0.495139,0.447532
0.569615,0.630335
0.498269,0.510038
0.55296,0.553439
0.541089,0.628074
0.44197,0.482338
0.420835,0.519112
0.533091,0.557955
0.652199,0.75557
0.527945,0.599489
0.592562,0.57026
0.510397,0.460782
0.672994,0.761651
0.455777,0.545646
0.19011,0.279103
0.535243,0.55211
0.499431,0.568335
0.459982,0.615741
0.288184,0.295938
0.607213,0.615356
0.309523,0.438933
0.450078,0.503152
0.424128,0.587692
0.38396,0.467205
0.275919,0.344701
0.460527,0.554817
0.385211,0.515003
0.478182,0.507456
0.400656,0.450151
0.568183,0.631949
0.519191,0.573478
0.301341,0.340868
0.440856,0.532503
0.386283,0.382022
0.302627,0.258209
0.620365,0.560787
0.579352,0.606374
0.463532,0.555412
0.486365,0.551261
0.355736,0.446896
0.753051,0.767534
0.60746,0.531731
0.507061,0.550799
0.693078,0.743495
0.379669,0.518925
0.389196,0.442365
0.453296,0.498102
0.413516,0.441163
0.387149,0.453294
0.500827,0.693419
0.696732,0.723746
0.472812,0.635358
0.359854,0.384655
0.708351,0.850324
0.3236,0.37198
0.423041,0.501596
0.567431,0.682548
0.192152,0.297157
0.602383,0.57605
0.58038,0.571583
0.564768,0.645716
0.546278,0.637135
0.504779,0.615203
0.569022,0.549514
0.521843,0.482057
0.700133,0.686757
0.702715,0.736578
0.562971,0.592719
0.265471,0.414849
0.270478,0.335662
0.400353,0.434621
0.340952,0.389533
0.461087,0.522763
0.49612,0.523977
0.474309,0.545664
0.368852,0.517646
0.56568,0.592093
0.602583,0.676773
0.414515,0.507194
0.579183,0.696001
0.497018,0.560563
0.535102,0.512445
0.409523,0.409347
0.44723,0.455196
0.451486,0.499278
0.484556,0.493399
0.580848,0.489097
0.554691,0.739507
0.450735,0.510724
0.234879,0.23069
0.46747,0.619697
0.372405,0.458594
0.494245,0.416912
0.265054,0.367335
0.416146,0.437507
0.441319,0.441364
0.766119,0.808788
0.376172,0.425405
0.430498,0.484981
0.319995,0.353793
0.516183,0.55013
0.545802,0.602034
0.540285,0.491201
0.500434,0.622496
0.786645,0.950461
0.820963,0.86288
0.365338,0.544938
0.184859,0.268469
0.414379,0.572691
0.669398,0.720931
0.40629,0.434593
0.404095,0.51634
0.5587,0.610832
0.257532,0.421382
0.460479,0.657752
0.722487,0.837683
0.430252,0.487855
0.545207,0.60916
0.228422,0.269998
0.547704,0.685869
0.365432,0.392328
0.569634,0.620486
0.484824,0.56375
0.605406,0.648175
0.2955,0.508391
0.280504,0.389303
0.43929,0.506836
0.419258,0.52537
0.539224,0.598063
0.700227,0.687654
0.624561,0.717167
0.387506,0.539836
0.36552,0.47008
0.352786,0.437688
0.711458,0.727771
0.506444,0.533966
0.348725,0.428231
0.590628,0.664786
0.399282,0.430604
0.422558,0.431489
0.381596,0.57078
0.275377,0.341385
0.626129,0.709923
0.32924,0.450035
0.454362,0.450083
0.616855,0.685941
0.723427,0.818848
0.566261,0.609269
0.576527,0.541698
0.665393,0.679155
0.43048,0.603811
0.411058,0.431175
0.358001,0.556427
0.409378,0.477248
0.218587,0.288096
0.462723,0.373079
0.77845,0.775123
0.572162,0.604778
0.426696,0.364423
0.462539,0.52733
0.394393,0.524375
0.38921,0.571343
0.656392,0.791522
0.624898,0.788556
0.426147,0.504976
0.438135,0.557189
0.351537,0.469628
0.394404,0.356416
0.600752,0.624145
0.33935,0.460159
0.353455,0.381098
0.429463,0.374834
0.424037,0.467983
0.407945,0.477243
0.502662,0.601216
0.352508,0.47966
0.378345,0.453898
0.376937,0.416824
0.357163,0.379597
0.517229,0.594825
0.577385,0.611711
0.537998,0.586171
0.485037,0.518098
0.585971,0.65106
0.494919,0.680499
0.596916,0.696055
0.410504,0.424831
0.375378,0.415424
0.549764,0.56045
0.653321,0.830114
0.419707,0.576784
0.514549,0.528859
0.312599,0.34095
0.497194,0.586261
0.582691,0.649208
0.30101,0.42235
0.420948,0.498711
0.430247,0.581815
0.572757,0.678675
0.408951,0.565459
0.633856,0.645325
0.418137,0.530236
0.494728,0.464054
0.405732,0.515956
0.169277,0.336688
0.481454,0.496762
0.472518,0.448736
0.341963,0.42155
0.485277,0.601368
0.341693,0.414148
0.488467,0.548927
0.341004,0.458611
0.564317,0.519142
0.712305,0.732255
0.44798,0.520459
0.596146,0.599935
0.390609,0.540649
0.316172,0.401436
0.184192,0.30488
0.576486,0.637812
0.622775,0.656057
0.516251,0.561675
0.453754,0.649578
0.440228,0.535731
0.329316,0.435658
0.534057,0.422872
0.629658,0.585574
0.313399,0.259169
0.441149,0.54236
0.462485,0.35932
0.5947,0.64724
0.378919,0.454239
0.365838,0.382023
0.376288,0.481723
0.631356,0.795323
0.410211,0.39007
0.251703,0.374676
0.673137,0.759079
0.479421,0.692404
0.731314,0.83239
0.59627,0.679064
0.491791,0.57121
0.3716,0.409123
0.420127,0.594376
0.497358,0.505089
0.60707,0.716366
0.525199,0.518398
0.581525,0.566879
0.595731,0.648768
0.666343,0.74427
0.517266,0.476396
0.462895,0.455018
0.515381,0.700144
0.496471,0.597032
0.136653,0.230398
0.458497,0.604613
0.290193,0.437488
0.531908,0.672807
0.531417,0.616304
0.492011,0.540092
0.511614,0.537386
0.474965,0.56196
0.200053,0.213917
0.431287,0.508778
0.421273,0.456355
0.224657,0.307907
0.379468,0.505063
0.469938,0.519289
0.521343,0.480562
0.24513,0.289452
0.352634,0.395977
0.272807,0.429029
0.691481,0.647097
0.527546,0.684651
0.560796,0.593075
0.474083,0.44895
0.785039,0.792631
0.478195,0.496815
0.574731,0.517998
0.347611,0.524295
0.266772,0.369986
0.505742,0.541187
0.772061,0.889759
0.459386,0.619409
0.377773,0.434176
0.501292,0.505163
0.688133,0.853628
0.40607,0.507245
0.463574,0.487585
0.470339,0.535368
0.16646,0.295041
0.617919,0.644558
0.685398,0.609472
0.55596,0.515891
0.468154,0.569823
0.40446,0.463245
0.364198,0.390836
0.749721,0.906115
0.54736,0.682444
0.713575,0.769409
0.242244,0.31487
0.52331,0.544926
0.497734,0.557586
0.321858,0.314483
0.477749,0.493698
0.61667,0.712007
0.461679,0.575682
0.612996,0.576768
0.168713,0.223282
0.5567,0.641247
0.493053,0.424888
0.420846,0.506434
0.668357,0.785341
0.449266,0.520486
0.549178,0.508865
0.384044,0.449726
0.606035,0.558222
0.555639,0.634358
0.388173,0.384282
0.511477,0.670639
0.535135,0.606521
0.324163,0.561671
0.262022,0.330537
0.425582,0.416685
0.403291,0.470771
0.612899,0.718056
0.588665,0.730075
0.469923,0.499788
0.392537,0.547073
0.425823,0.504476
0.628786,0.747884
0.424585,0.515431
0.65017,0.689028
0.494465,0.62746
0.317867,0.443153
0.517339,0.593644
0.778678,0.810016
0.386174,0.473407
0.603388,0.716266
0.690571,0.67784
0.540463,0.467664
0.355308,0.53076
0.640034,0.703915
0.521717,0.651602
0.425814,0.546146
0.362333,0.523101
0.589159,0.562005
0.38055,0.470517
0.49177,0.483266
0.463641,0.533942
0.476779,0.493841
0.461423,0.626428
0.380733,0.354497
0.363552,0.390387
0.231693,0.395956
0.287483,0.280541
0.612366,0.655497
0.541706,0.57938
0.40781,0.510457
0.496762,0.585923
0.155927,0.108034
0.533955,0.706368
0.486418,0.563255
0.568758,0.583729
0.325893,0.354912
0.681974,0.664224
0.650868,0.751085
0.522231,0.527318
0.81722,0.861029
0.447476,0.446701
0.481941,0.583303
0.368065,0.283885
0.629262,0.654504
0.216967,0.310776
0.585961,0.626809
0.284593,0.46689
0.380927,0.418457
0.622197,0.726867
0.416919,0.415804
0.827599,0.883489
0.350432,0.510125
0.587432,0.728429
0.454114,0.500117
0.578941,0.565575
0.403149,0.367085
0.565791,0.718694
0.620498,0.612491
0.32932,0.379666
0.34572,0.378953
0.356578,0.457167
0.450669,0.601366
0.506824,0.554373
0.390246,0.436893
0.423985,0.471638
0.508124,0.662729
0.148662,0.343471
0.64779,0.702985
0.496158,0.609187
0.300679,0.3209
0.43904,0.509546
0.420177,0.531703
0.739173,0.71014
0.482319,0.517673
0.391161,0.373572
0.516136,0.575585
0.437331,0.392183
0.492185,0.535285
0.370964,0.383264
0.583994,0.622229
0.636983,0.632152
0.659963,0.709011
0.370802,0.440662
0.806742,0.882167
0.376394,0.43995
0.234291,0.329421
0.635385,0.642324
0.306538,0.306171
0.572246,0.564095
0.607511,0.583937
0.249223,0.359803
0.435,0.477874
0.253275,0.380471
0.421712,0.577132
0.565085,0.726942
0.614018,0.701489
0.482165,0.574889
0.642231,0.633388
0.577389,0.676908
0.592942,0.597908
0.488812,0.521442
0.472167,0.388924
0.169738,0.252188
0.510009,0.639611
0.45725,0.690868
0.496974,0.634487
0.624724,0.664369
0.454347,0.418359
0.352996,0.491682
0.404607,0.456009
0.361273,0.453533
0.693576,0.697935
0.373742,0.454781
0.47255,0.476784
0.565775,0.57631
0.577587,0.615077
0.544245,0.618329
0.381247,0.48332
0.277433,0.333742
0.486135,0.526693
0.707434,0.755692
0.300788,0.238891
0.629351,0.666288
0.396833,0.525834
0.339667,0.455726
0.300144,0.494911
0.463415,0.488994
0.330696,0.351015
0.514326,0.51865
0.405889,0.48764
0.408298,0.393262
0.543415,0.465049
0.42422,0.491254
0.572913,0.598725
0.458263,0.527042
0.435194,0.527936
0.448828,0.421093
0.585226,0.701258
0.634173,0.663974
0.350966,0.402703
0.725261,0.800499
0.439568,0.566969
0.324462,0.360718
0.532295,0.574303
0.353856,0.36793
0.520382,0.568856
0.289152,0.415125
0.419871,0.467292
0.528386,0.581115
0.608628,0.658718
0.509693,0.444046
0.632374,0.63197
0.387157,0.440696
0.742875,0.784154
0.651564,0.718873
0.50071,0.560426
0.457095,0.43855
0.462459,0.522097
0.590834,0.721173
0.500977,0.561606
0.477054,0.546527
0.655954,0.731799
0.2744,0.396481
0.575708,0.590061
0.534311,0.627714
0.721203,0.806361
0.439119,0.529875
0.444345,0.431563
0.536294,0.514372
0.425644,0.502858
0.342353,0.550186
0.656603,0.755827
0.606914,0.637834
0.628792,0.671368
0.445165,0.521971
0.637966,0.680063
0.488909,0.600546
0.592327,0.636459
0.621766,0.659005
0.521099,0.476621
0.544414,0.712667
0.583872,0.656253
0.538371,0.583473
0.396629,0.357577
0.491615,0.5049
0.567067,0.668878
0.487289,0.411138
0.679606,0.796133
0.513343,0.582877
0.567885,0.84166
0.418617,0.499815
0.50323,0.5583
0.400595,0.437644
0.37129,0.433329
0.538701,0.587603
0.492377,0.532604
0.507493,0.481768
0.414641,0.492812
0.565812,0.625291
0.807681,0.781266
0.640832,0.618968
0.215066,0.184085
0.637925,0.681073
0.427806,0.383158
0.25983,0.31468
0.67544,0.742565
0.455124,0.502016
0.334719,0.434937
0.524027,0.548392
0.564517,0.669161
0.397939,0.399307
0.585618,0.604324
0.517326,0.489427
0.448644,0.396614
0.590552,0.637765
0.563237,0.678015
0.461127,0.643171
0.468364,0.461314
0.444144,0.642524
0.411241,0.423538
0.336568,0.471767
0.46398,0.498862
0.540185,0.650354
0.651784,0.649394
0.306675,0.400182
0.49505,0.462252
0.335045,0.408083
0.561966,0.565766
0.22662,0.316308
0.283935,0.402212
0.57936,0.571575
0.352905,0.361198
0.364213,0.426019
0.431778,0.412303
0.513854,0.539463
0.698869,0.656393
0.551518,0.636575
0.457518,0.442879
0.297973,0.452681
0.342992,0.543721
